Time	UTC	GPS lat(deg)	GPS long(deg)
18.869	12:06:8.869	48.010900	11.218512
19.119	12:06:9.119	48.010900	11.218512
19.369	12:06:9.369	48.010900	11.218512
19.619	12:06:9.619	48.010900	11.218512
19.869	12:06:9.869	48.010900	11.218512
20.119	12:06:10.119	48.010900	11.218512
20.369	12:06:10.369	48.010900	11.218512
20.619	12:06:10.619	48.010900	11.218512
20.869	12:06:10.869	48.010900	11.218512
21.119	12:06:11.119	48.010900	11.218512
21.369	12:06:11.369	48.010900	11.218512
21.619	12:06:11.619	48.010900	11.218512
21.869	12:06:11.869	48.010900	11.218512
22.119	12:06:12.119	48.010900	11.218512
22.369	12:06:12.369	48.010900	11.218512
22.619	12:06:12.619	48.010900	11.218512
22.869	12:06:12.869	48.010900	11.218512
23.119	12:06:13.119	48.010900	11.218512
23.369	12:06:13.369	48.010900	11.218512
23.619	12:06:13.619	48.010900	11.218512
23.869	12:06:13.869	48.010900	11.218512
24.119	12:06:14.119	48.010900	11.218512
24.369	12:06:14.369	48.010900	11.218512
24.619	12:06:14.619	48.010900	11.218512
24.869	12:06:14.869	48.010900	11.218512
25.119	12:06:15.119	48.010900	11.218512
25.369	12:06:15.369	48.010900	11.218512
25.619	12:06:15.619	48.010900	11.218512
25.869	12:06:15.869	48.010900	11.218512
26.119	12:06:16.119	48.010900	11.218512
26.369	12:06:16.369	48.010900	11.218512
26.619	12:06:16.619	48.010900	11.218512
26.869	12:06:16.869	48.010900	11.218512
27.119	12:06:17.119	48.010900	11.218512
27.369	12:06:17.369	48.010900	11.218512
27.619	12:06:17.619	48.010900	11.218512
27.869	12:06:17.869	48.010900	11.218512
28.119	12:06:18.119	48.010900	11.218512
28.369	12:06:18.369	48.010900	11.218512
28.619	12:06:18.619	48.010900	11.218512
28.869	12:06:18.869	48.010900	11.218512
29.119	12:06:19.119	48.010900	11.218512
29.369	12:06:19.369	48.010900	11.218512
29.619	12:06:19.619	48.010900	11.218512
29.869	12:06:19.869	48.010900	11.218512
30.119	12:06:20.119	48.010900	11.218512
30.369	12:06:20.369	48.010900	11.218512
30.619	12:06:20.619	48.010900	11.218512
30.869	12:06:20.869	48.010900	11.218512
31.119	12:06:21.119	48.010900	11.218512
31.369	12:06:21.369	48.010900	11.218512
31.619	12:06:21.619	48.010900	11.218512
31.869	12:06:21.869	48.010900	11.218512
32.119	12:06:22.119	48.010900	11.218512
32.369	12:06:22.369	48.010900	11.218512
32.619	12:06:22.619	48.010900	11.218512
32.869	12:06:22.869	48.010900	11.218512
33.119	12:06:23.119	48.010900	11.218512
33.369	12:06:23.369	48.010900	11.218512
33.619	12:06:23.619	48.010900	11.218512
33.869	12:06:23.869	48.010900	11.218512
34.119	12:06:24.119	48.010900	11.218512
34.369	12:06:24.369	48.010900	11.218512
34.619	12:06:24.619	48.010900	11.218512
34.869	12:06:24.869	48.010900	11.218512
35.119	12:06:25.119	48.010900	11.218512
35.369	12:06:25.369	48.010900	11.218512
35.619	12:06:25.619	48.010900	11.218512
35.869	12:06:25.869	48.010900	11.218512
36.119	12:06:26.119	48.010900	11.218512
36.369	12:06:26.369	48.010900	11.218512
36.619	12:06:26.619	48.010900	11.218512
36.869	12:06:26.869	48.010900	11.218512
37.119	12:06:27.119	48.010900	11.218512
37.369	12:06:27.369	48.010900	11.218512
37.619	12:06:27.619	48.010900	11.218512
37.869	12:06:27.869	48.010900	11.218512
38.119	12:06:28.119	48.010900	11.218512
38.369	12:06:28.369	48.010900	11.218512
38.619	12:06:28.619	48.010900	11.218512
38.869	12:06:28.869	48.010900	11.218512
39.119	12:06:29.119	48.010900	11.218512
39.369	12:06:29.369	48.010900	11.218512
39.619	12:06:29.619	48.010900	11.218512
39.869	12:06:29.869	48.010900	11.218512
40.119	12:06:30.119	48.010900	11.218512
40.369	12:06:30.369	48.010900	11.218512
40.619	12:06:30.619	48.010900	11.218512
40.869	12:06:30.869	48.010900	11.218512
41.119	12:06:31.119	48.010900	11.218512
41.369	12:06:31.369	48.010900	11.218512
41.619	12:06:31.619	48.010900	11.218512
41.869	12:06:31.869	48.010900	11.218512
42.119	12:06:32.119	48.010900	11.218512
42.369	12:06:32.369	48.010900	11.218512
42.619	12:06:32.619	48.010900	11.218512
42.869	12:06:32.869	48.010900	11.218512
43.119	12:06:33.119	48.010900	11.218512
43.369	12:06:33.369	48.010900	11.218512
43.619	12:06:33.619	48.010900	11.218512
43.869	12:06:33.869	48.010900	11.218512
44.119	12:06:34.119	48.010900	11.218512
44.369	12:06:34.369	48.010900	11.218512
44.619	12:06:34.619	48.010900	11.218512
44.869	12:06:34.869	48.010900	11.218512
45.119	12:06:35.119	48.010900	11.218512
45.369	12:06:35.369	48.010900	11.218512
45.619	12:06:35.619	48.010900	11.218512
45.869	12:06:35.869	48.010900	11.218512
46.119	12:06:36.119	48.010900	11.218512
46.369	12:06:36.369	48.010900	11.218512
46.619	12:06:36.619	48.010900	11.218512
46.869	12:06:36.869	48.010900	11.218512
47.119	12:06:37.119	48.010900	11.218512
47.369	12:06:37.369	48.010900	11.218512
47.619	12:06:37.619	48.010900	11.218512
47.869	12:06:37.869	48.010900	11.218512
48.119	12:06:38.119	48.010900	11.218512
48.369	12:06:38.369	48.010900	11.218512
48.619	12:06:38.619	48.010900	11.218512
48.869	12:06:38.869	48.010900	11.218512
49.119	12:06:39.119	48.010900	11.218512
49.369	12:06:39.369	48.010900	11.218512
49.619	12:06:39.619	48.010900	11.218512
49.869	12:06:39.869	48.010900	11.218512
50.119	12:06:40.119	48.010900	11.218512
50.369	12:06:40.369	48.010900	11.218512
50.619	12:06:40.619	48.010900	11.218512
50.869	12:06:40.869	48.010900	11.218512
51.119	12:06:41.119	48.010900	11.218512
51.369	12:06:41.369	48.010900	11.218512
51.619	12:06:41.619	48.010900	11.218512
51.869	12:06:41.869	48.011047	11.218484
52.119	12:06:42.119	48.011016	11.218483
52.369	12:06:42.369	48.011013	11.218496
52.619	12:06:42.619	48.011021	11.218501
52.869	12:06:42.869	48.011024	11.218507
53.119	12:06:43.119	48.011030	11.218503
53.369	12:06:43.369	48.011039	11.218499
53.619	12:06:43.619	48.011039	11.218499
53.869	12:06:43.869	48.011044	11.218503
54.119	12:06:44.119	48.011038	11.218508
54.369	12:06:44.369	48.011044	11.218508
54.619	12:06:44.619	48.011044	11.218508
54.869	12:06:44.869	48.011044	11.218510
55.119	12:06:45.119	48.011044	11.218508
55.369	12:06:45.369	48.011044	11.218508
55.619	12:06:45.619	48.011044	11.218508
55.869	12:06:45.869	48.011044	11.218510
56.119	12:06:46.119	48.011044	11.218511
56.369	12:06:46.369	48.011044	11.218512
56.619	12:06:46.619	48.011044	11.218514
56.869	12:06:46.869	48.011044	11.218514
57.119	12:06:47.119	48.011044	11.218516
57.369	12:06:47.369	48.011044	11.218516
57.619	12:06:47.619	48.011044	11.218516
57.869	12:06:47.869	48.011044	11.218516
58.119	12:06:48.119	48.011044	11.218515
58.369	12:06:48.369	48.011044	11.218514
58.619	12:06:48.619	48.011044	11.218512
58.869	12:06:48.869	48.011044	11.218511
59.119	12:06:49.119	48.011044	11.218510
59.369	12:06:49.369	48.011044	11.218510
59.619	12:06:49.619	48.011044	11.218509
59.869	12:06:49.869	48.011044	11.218508
60.119	12:06:50.119	48.011044	11.218508
60.369	12:06:50.369	48.011044	11.218507
60.619	12:06:50.619	48.011044	11.218507
60.869	12:06:50.869	48.011044	11.218506
61.119	12:06:51.119	48.011044	11.218505
61.369	12:06:51.369	48.011044	11.218505
61.619	12:06:51.619	48.011044	11.218506
61.869	12:06:51.869	48.011044	11.218506
62.119	12:06:52.119	48.011044	11.218506
62.369	12:06:52.369	48.011044	11.218506
62.619	12:06:52.619	48.011044	11.218506
62.869	12:06:52.869	48.011047	11.218505
63.119	12:06:53.119	48.011047	11.218503
63.369	12:06:53.369	48.011047	11.218503
63.619	12:06:53.619	48.011047	11.218503
63.869	12:06:53.869	48.011047	11.218502
64.119	12:06:54.119	48.011047	11.218502
64.369	12:06:54.369	48.011053	11.218500
64.619	12:06:54.619	48.011053	11.218500
64.869	12:06:54.869	48.011053	11.218498
65.119	12:06:55.119	48.011053	11.218498
65.369	12:06:55.369	48.011053	11.218497
65.619	12:06:55.619	48.011056	11.218496
65.869	12:06:55.869	48.011056	11.218495
66.119	12:06:56.119	48.011056	11.218495
66.369	12:06:56.369	48.011056	11.218495
66.619	12:06:56.619	48.011056	11.218495
66.869	12:06:56.869	48.011056	11.218495
67.119	12:06:57.119	48.011056	11.218493
67.369	12:06:57.369	48.011056	11.218491
67.619	12:06:57.619	48.011056	11.218489
67.869	12:06:57.869	48.011056	11.218489
68.119	12:06:58.119	48.011056	11.218487
68.369	12:06:58.369	48.011056	11.218485
68.619	12:06:58.619	48.011056	11.218484
68.869	12:06:58.869	48.011056	11.218483
69.119	12:06:59.119	48.011056	11.218482
69.369	12:06:59.369	48.011056	11.218480
69.619	12:06:59.619	48.011056	11.218479
69.869	12:06:59.869	48.011056	11.218479
70.119	12:07:0.119	48.011056	11.218478
70.369	12:07:0.369	48.011056	11.218477
70.619	12:07:0.619	48.011056	11.218476
70.869	12:07:0.869	48.011056	11.218475
71.119	12:07:1.119	48.011056	11.218474
71.369	12:07:1.369	48.011053	11.218474
71.619	12:07:1.619	48.011053	11.218473
71.869	12:07:1.869	48.011053	11.218473
72.119	12:07:2.119	48.011053	11.218472
72.369	12:07:2.369	48.011053	11.218472
72.619	12:07:2.619	48.011053	11.218472
72.869	12:07:2.869	48.011053	11.218472
73.119	12:07:3.119	48.011053	11.218471
73.369	12:07:3.369	48.011053	11.218470
73.619	12:07:3.619	48.011053	11.218469
73.869	12:07:3.869	48.011054	11.218468
74.119	12:07:4.119	48.011054	11.218468
74.369	12:07:4.369	48.011054	11.218468
74.619	12:07:4.619	48.011054	11.218466
74.869	12:07:4.869	48.011054	11.218466
75.119	12:07:5.119	48.011054	11.218465
75.369	12:07:5.369	48.011056	11.218464
75.619	12:07:5.619	48.011056	11.218464
75.869	12:07:5.869	48.011056	11.218464
76.119	12:07:6.119	48.011057	11.218462
76.369	12:07:6.369	48.011057	11.218462
76.619	12:07:6.619	48.011057	11.218460
76.869	12:07:6.869	48.011057	11.218460
77.119	12:07:7.119	48.011057	11.218459
77.369	12:07:7.369	48.011057	11.218459
77.619	12:07:7.619	48.011057	11.218458
77.869	12:07:7.869	48.011057	11.218458
78.119	12:07:8.119	48.011057	11.218458
78.369	12:07:8.369	48.011057	11.218457
78.619	12:07:8.619	48.011057	11.218457
78.869	12:07:8.869	48.011057	11.218456
79.119	12:07:9.119	48.011057	11.218456
79.369	12:07:9.369	48.011057	11.218455
79.619	12:07:9.619	48.011057	11.218455
79.869	12:07:9.869	48.011057	11.218455
80.119	12:07:10.119	48.011054	11.218455
80.369	12:07:10.369	48.011054	11.218455
80.619	12:07:10.619	48.011054	11.218455
80.869	12:07:10.869	48.011054	11.218455
81.119	12:07:11.119	48.011048	11.218455
81.369	12:07:11.369	48.011048	11.218455
81.619	12:07:11.619	48.011048	11.218455
81.869	12:07:11.869	48.011048	11.218456
82.119	12:07:12.119	48.011048	11.218457
82.369	12:07:12.369	48.011048	11.218458
82.619	12:07:12.619	48.011048	11.218460
82.869	12:07:12.869	48.011048	11.218461
83.119	12:07:13.119	48.011048	11.218462
83.369	12:07:13.369	48.011048	11.218462
83.619	12:07:13.619	48.011048	11.218464
83.869	12:07:13.869	48.011048	11.218465
84.119	12:07:14.119	48.011048	11.218465
84.369	12:07:14.369	48.011048	11.218467
84.619	12:07:14.619	48.011048	11.218468
84.869	12:07:14.869	48.011048	11.218468
85.119	12:07:15.119	48.011048	11.218469
85.369	12:07:15.369	48.011048	11.218471
85.619	12:07:15.619	48.011045	11.218472
85.869	12:07:15.869	48.011045	11.218474
86.119	12:07:16.119	48.011048	11.218475
86.369	12:07:16.369	48.011045	11.218474
86.619	12:07:16.619	48.011045	11.218474
86.869	12:07:16.869	48.011045	11.218473
87.119	12:07:17.119	48.011045	11.218473
87.369	12:07:17.369	48.011045	11.218473
87.619	12:07:17.619	48.011045	11.218473
87.869	12:07:17.869	48.011045	11.218473
88.119	12:07:18.119	48.011045	11.218472
88.369	12:07:18.369	48.011045	11.218473
88.619	12:07:18.619	48.011045	11.218474
88.869	12:07:18.869	48.011045	11.218475
89.119	12:07:19.119	48.011045	11.218477
89.369	12:07:19.369	48.011045	11.218477
89.619	12:07:19.619	48.011045	11.218477
89.869	12:07:19.869	48.011045	11.218477
90.119	12:07:20.119	48.011045	11.218477
90.369	12:07:20.369	48.011045	11.218478
90.619	12:07:20.619	48.011045	11.218478
90.869	12:07:20.869	48.011045	11.218480
91.119	12:07:21.119	48.011045	11.218480
91.369	12:07:21.369	48.011045	11.218480
91.619	12:07:21.619	48.011045	11.218480
91.869	12:07:21.869	48.011045	11.218480
92.119	12:07:22.119	48.011045	11.218480
92.369	12:07:22.369	48.011045	11.218480
92.619	12:07:22.619	48.011045	11.218480
92.869	12:07:22.869	48.011045	11.218480
93.119	12:07:23.119	48.011045	11.218478
93.369	12:07:23.369	48.011045	11.218478
93.619	12:07:23.619	48.011045	11.218478
93.869	12:07:23.869	48.011045	11.218478
94.119	12:07:24.119	48.011045	11.218478
94.369	12:07:24.369	48.011039	11.218480
94.619	12:07:24.619	48.011039	11.218480
94.869	12:07:24.869	48.011039	11.218480
95.119	12:07:25.119	48.011039	11.218480
95.369	12:07:25.369	48.011039	11.218481
95.619	12:07:25.619	48.011039	11.218481
95.869	12:07:25.869	48.011039	11.218480
96.119	12:07:26.119	48.011039	11.218480
96.369	12:07:26.369	48.011039	11.218480
96.619	12:07:26.619	48.011039	11.218480
96.869	12:07:26.869	48.011039	11.218481
97.119	12:07:27.119	48.011039	11.218481
97.369	12:07:27.369	48.011039	11.218481
97.619	12:07:27.619	48.011039	11.218481
97.869	12:07:27.869	48.011039	11.218481
98.119	12:07:28.119	48.011039	11.218480
98.369	12:07:28.369	48.011039	11.218478
98.619	12:07:28.619	48.011039	11.218478
98.869	12:07:28.869	48.011039	11.218476
99.119	12:07:29.119	48.011039	11.218476
99.369	12:07:29.369	48.011039	11.218476
99.619	12:07:29.619	48.011045	11.218477
99.869	12:07:29.869	48.011045	11.218477
100.119	12:07:30.119	48.011045	11.218475
100.369	12:07:30.369	48.011045	11.218475
100.619	12:07:30.619	48.011045	11.218474
100.869	12:07:30.869	48.011045	11.218474
101.119	12:07:31.119	48.011045	11.218474
101.369	12:07:31.369	48.011045	11.218474
101.619	12:07:31.619	48.011045	11.218474
101.869	12:07:31.869	48.011045	11.218473
102.119	12:07:32.119	48.011045	11.218473
102.369	12:07:32.369	48.011045	11.218472
102.619	12:07:32.619	48.011045	11.218472
102.869	12:07:32.869	48.011045	11.218472
103.119	12:07:33.119	48.011045	11.218473
103.369	12:07:33.369	48.011045	11.218473
103.619	12:07:33.619	48.011048	11.218473
103.869	12:07:33.869	48.011048	11.218473
104.119	12:07:34.119	48.011048	11.218473
104.369	12:07:34.369	48.011048	11.218474
104.619	12:07:34.619	48.011048	11.218474
104.869	12:07:34.869	48.011048	11.218473
105.119	12:07:35.119	48.011048	11.218471
105.369	12:07:35.369	48.011048	11.218471
105.619	12:07:35.619	48.011048	11.218469
105.869	12:07:35.869	48.011048	11.218468
106.119	12:07:36.119	48.011048	11.218468
106.369	12:07:36.369	48.011054	11.218467
106.619	12:07:36.619	48.011054	11.218466
106.869	12:07:36.869	48.011054	11.218466
107.119	12:07:37.119	48.011054	11.218465
107.369	12:07:37.369	48.011054	11.218465
107.619	12:07:37.619	48.011054	11.218466
107.869	12:07:37.869	48.011048	11.218465
108.119	12:07:38.119	48.011048	11.218465
108.369	12:07:38.369	48.011048	11.218465
108.619	12:07:38.619	48.011048	11.218465
108.869	12:07:38.869	48.011048	11.218465
109.119	12:07:39.119	48.011048	11.218468
109.369	12:07:39.369	48.011048	11.218468
109.619	12:07:39.619	48.011048	11.218470
109.869	12:07:39.869	48.011048	11.218470
110.119	12:07:40.119	48.011048	11.218471
110.369	12:07:40.369	48.011048	11.218471
110.619	12:07:40.619	48.011045	11.218472
110.869	12:07:40.869	48.011045	11.218473
111.119	12:07:41.119	48.011045	11.218473
111.369	12:07:41.369	48.011045	11.218474
111.619	12:07:41.619	48.011045	11.218475
111.869	12:07:41.869	48.011045	11.218475
112.119	12:07:42.119	48.011045	11.218477
112.369	12:07:42.369	48.011045	11.218477
112.619	12:07:42.619	48.011045	11.218477
112.869	12:07:42.869	48.011045	11.218477
113.119	12:07:43.119	48.011045	11.218477
113.369	12:07:43.369	48.011045	11.218477
113.619	12:07:43.619	48.011045	11.218477
113.869	12:07:43.869	48.011045	11.218477
114.119	12:07:44.119	48.011045	11.218478
114.369	12:07:44.369	48.011045	11.218478
114.619	12:07:44.619	48.011045	11.218478
114.869	12:07:44.869	48.011045	11.218478
115.119	12:07:45.119	48.011045	11.218478
115.369	12:07:45.369	48.011045	11.218478
115.619	12:07:45.619	48.011045	11.218478
115.869	12:07:45.869	48.011045	11.218479
116.119	12:07:46.119	48.011045	11.218479
116.369	12:07:46.369	48.011045	11.218479
116.619	12:07:46.619	48.011045	11.218478
116.869	12:07:46.869	48.011045	11.218478
117.119	12:07:47.119	48.011045	11.218477
117.369	12:07:47.369	48.011045	11.218476
117.619	12:07:47.619	48.011045	11.218475
117.869	12:07:47.869	48.011045	11.218473
118.119	12:07:48.119	48.011045	11.218472
118.369	12:07:48.369	48.011045	11.218471
118.619	12:07:48.619	48.011045	11.218470
118.869	12:07:48.869	48.011045	11.218469
119.119	12:07:49.119	48.011045	11.218469
119.369	12:07:49.369	48.011045	11.218468
119.619	12:07:49.619	48.011045	11.218467
119.869	12:07:49.869	48.011045	11.218466
120.119	12:07:50.119	48.011045	11.218465
120.369	12:07:50.369	48.011045	11.218465
120.619	12:07:50.619	48.011045	11.218465
120.869	12:07:50.869	48.011045	11.218464
121.119	12:07:51.119	48.011045	11.218464
121.369	12:07:51.369	48.011045	11.218464
121.619	12:07:51.619	48.011045	11.218464
121.869	12:07:51.869	48.011045	11.218464
122.119	12:07:52.119	48.011045	11.218464
122.369	12:07:52.369	48.011045	11.218463
122.619	12:07:52.619	48.011045	11.218462
122.869	12:07:52.869	48.011045	11.218462
123.119	12:07:53.119	48.011045	11.218462
123.369	12:07:53.369	48.011045	11.218462
123.619	12:07:53.619	48.011045	11.218463
123.869	12:07:53.869	48.011045	11.218463
124.119	12:07:54.119	48.011045	11.218463
124.369	12:07:54.369	48.011045	11.218463
124.619	12:07:54.619	48.011045	11.218463
124.869	12:07:54.869	48.011045	11.218462
125.119	12:07:55.119	48.011045	11.218462
125.369	12:07:55.369	48.011045	11.218462
125.619	12:07:55.619	48.011045	11.218462
125.869	12:07:55.869	48.011045	11.218462
126.119	12:07:56.119	48.011039	11.218460
126.369	12:07:56.369	48.011039	11.218460
126.619	12:07:56.619	48.011039	11.218459
126.869	12:07:56.869	48.011039	11.218458
127.119	12:07:57.119	48.011039	11.218458
127.369	12:07:57.369	48.011045	11.218457
127.619	12:07:57.619	48.011045	11.218457
127.869	12:07:57.869	48.011045	11.218457
128.119	12:07:58.119	48.011045	11.218456
128.369	12:07:58.369	48.011045	11.218456
128.619	12:07:58.619	48.011045	11.218456
128.869	12:07:58.869	48.011045	11.218456
129.119	12:07:59.119	48.011045	11.218456
129.369	12:07:59.369	48.011039	11.218456
129.619	12:07:59.619	48.011039	11.218456
129.869	12:07:59.869	48.011045	11.218456
130.119	12:08:0.119	48.011045	11.218456
130.369	12:08:0.369	48.011045	11.218456
130.619	12:08:0.619	48.011045	11.218456
130.869	12:08:0.869	48.011045	11.218456
131.119	12:08:1.119	48.011039	11.218454
131.369	12:08:1.369	48.011045	11.218455
131.619	12:08:1.619	48.011045	11.218454
131.869	12:08:1.869	48.011039	11.218452
132.119	12:08:2.119	48.011045	11.218452
132.369	12:08:2.369	48.011045	11.218451
132.619	12:08:2.619	48.011045	11.218450
132.869	12:08:2.869	48.011045	11.218450
133.119	12:08:3.119	48.011045	11.218450
133.369	12:08:3.369	48.011045	11.218450
133.619	12:08:3.619	48.011045	11.218450
133.869	12:08:3.869	48.011045	11.218450
134.119	12:08:4.119	48.011045	11.218450
134.369	12:08:4.369	48.011045	11.218451
134.619	12:08:4.619	48.011045	11.218451
134.869	12:08:4.869	48.011045	11.218451
135.119	12:08:5.119	48.011045	11.218452
135.369	12:08:5.369	48.011045	11.218452
135.619	12:08:5.619	48.011045	11.218452
135.869	12:08:5.869	48.011045	11.218452
136.119	12:08:6.119	48.011045	11.218453
136.369	12:08:6.369	48.011048	11.218453
136.619	12:08:6.619	48.011048	11.218452
136.869	12:08:6.869	48.011048	11.218452
137.119	12:08:7.119	48.011054	11.218451
137.369	12:08:7.369	48.011054	11.218451
137.619	12:08:7.619	48.011054	11.218450
137.869	12:08:7.869	48.011054	11.218451
138.119	12:08:8.119	48.011054	11.218452
138.369	12:08:8.369	48.011057	11.218455
138.619	12:08:8.619	48.011057	11.218457
138.869	12:08:8.869	48.011057	11.218459
139.119	12:08:9.119	48.011057	11.218462
139.369	12:08:9.369	48.011056	11.218464
139.619	12:08:9.619	48.011056	11.218465
139.869	12:08:9.869	48.011056	11.218468
140.119	12:08:10.119	48.011056	11.218468
140.369	12:08:10.369	48.011056	11.218470
140.619	12:08:10.619	48.011056	11.218472
140.869	12:08:10.869	48.011056	11.218473
141.119	12:08:11.119	48.011056	11.218473
141.369	12:08:11.369	48.011056	11.218473
141.619	12:08:11.619	48.011056	11.218474
141.869	12:08:11.869	48.011056	11.218476
142.119	12:08:12.119	48.011056	11.218478
142.369	12:08:12.369	48.011056	11.218479
142.619	12:08:12.619	48.011056	11.218479
142.869	12:08:12.869	48.011056	11.218479
143.119	12:08:13.119	48.011056	11.218479
143.369	12:08:13.369	48.011056	11.218479
143.619	12:08:13.619	48.011056	11.218480
143.869	12:08:13.869	48.011056	11.218481
144.119	12:08:14.119	48.011056	11.218480
144.369	12:08:14.369	48.011056	11.218481
144.619	12:08:14.619	48.011056	11.218480
144.869	12:08:14.869	48.011053	11.218480
145.119	12:08:15.119	48.011053	11.218480
145.369	12:08:15.369	48.011053	11.218479
145.619	12:08:15.619	48.011053	11.218479
145.869	12:08:15.869	48.011048	11.218479
146.119	12:08:16.119	48.011048	11.218479
146.369	12:08:16.369	48.011048	11.218479
146.619	12:08:16.619	48.011045	11.218478
146.869	12:08:16.869	48.011045	11.218477
147.119	12:08:17.119	48.011045	11.218477
147.369	12:08:17.369	48.011045	11.218477
147.619	12:08:17.619	48.011045	11.218477
147.869	12:08:17.869	48.011045	11.218477
148.119	12:08:18.119	48.011045	11.218477
148.369	12:08:18.369	48.011045	11.218477
148.619	12:08:18.619	48.011045	11.218477
148.869	12:08:18.869	48.011045	11.218477
149.119	12:08:19.119	48.011045	11.218477
149.369	12:08:19.369	48.011045	11.218477
149.619	12:08:19.619	48.011045	11.218475
149.869	12:08:19.869	48.011045	11.218475
150.119	12:08:20.119	48.011045	11.218475
150.369	12:08:20.369	48.011045	11.218474
150.619	12:08:20.619	48.011039	11.218475
150.869	12:08:20.869	48.011039	11.218475
151.119	12:08:21.119	48.011039	11.218475
151.369	12:08:21.369	48.011039	11.218476
151.619	12:08:21.619	48.011039	11.218476
151.869	12:08:21.869	48.011039	11.218476
152.119	12:08:22.119	48.011039	11.218475
152.369	12:08:22.369	48.011039	11.218475
152.619	12:08:22.619	48.011039	11.218475
152.869	12:08:22.869	48.011039	11.218475
153.119	12:08:23.119	48.011033	11.218477
153.369	12:08:23.369	48.011033	11.218477
153.619	12:08:23.619	48.011033	11.218477
153.869	12:08:23.869	48.011033	11.218476
154.119	12:08:24.119	48.011033	11.218477
154.369	12:08:24.369	48.011033	11.218478
154.619	12:08:24.619	48.011033	11.218478
154.869	12:08:24.869	48.011033	11.218478
155.119	12:08:25.119	48.011033	11.218478
155.369	12:08:25.369	48.011033	11.218478
155.619	12:08:25.619	48.011033	11.218478
155.869	12:08:25.869	48.011033	11.218478
156.119	12:08:26.119	48.011033	11.218480
156.369	12:08:26.369	48.011033	11.218481
156.619	12:08:26.619	48.011033	11.218482
156.869	12:08:26.869	48.011033	11.218482
157.119	12:08:27.119	48.011033	11.218483
157.369	12:08:27.369	48.011033	11.218483
157.619	12:08:27.619	48.011033	11.218484
157.869	12:08:27.869	48.011033	11.218484
158.119	12:08:28.119	48.011033	11.218486
158.369	12:08:28.369	48.011033	11.218487
158.619	12:08:28.619	48.011033	11.218487
158.869	12:08:28.869	48.011033	11.218487
159.119	12:08:29.119	48.011033	11.218488
159.369	12:08:29.369	48.011033	11.218488
159.619	12:08:29.619	48.011033	11.218488
159.869	12:08:29.869	48.011033	11.218488
160.119	12:08:30.119	48.011039	11.218489
160.369	12:08:30.369	48.011039	11.218490
160.619	12:08:30.619	48.011039	11.218490
160.869	12:08:30.869	48.011039	11.218490
161.119	12:08:31.119	48.011039	11.218491
161.369	12:08:31.369	48.011039	11.218491
161.619	12:08:31.619	48.011039	11.218491
161.869	12:08:31.869	48.011039	11.218492
162.119	12:08:32.119	48.011039	11.218493
162.369	12:08:32.369	48.011039	11.218493
162.619	12:08:32.619	48.011039	11.218492
162.869	12:08:32.869	48.011039	11.218492
163.119	12:08:33.119	48.011039	11.218491
163.369	12:08:33.369	48.011039	11.218491
163.619	12:08:33.619	48.011039	11.218492
163.869	12:08:33.869	48.011039	11.218493
164.119	12:08:34.119	48.011039	11.218495
164.369	12:08:34.369	48.011039	11.218495
164.619	12:08:34.619	48.011039	11.218495
164.869	12:08:34.869	48.011039	11.218496
165.119	12:08:35.119	48.011039	11.218496
165.369	12:08:35.369	48.011039	11.218498
165.619	12:08:35.619	48.011039	11.218498
165.869	12:08:35.869	48.011039	11.218499
166.119	12:08:36.119	48.011039	11.218498
166.369	12:08:36.369	48.011039	11.218497
166.619	12:08:36.619	48.011044	11.218496
166.869	12:08:36.869	48.011044	11.218496
167.119	12:08:37.119	48.011044	11.218496
167.369	12:08:37.369	48.011044	11.218495
167.619	12:08:37.619	48.011044	11.218496
167.869	12:08:37.869	48.011044	11.218496
168.119	12:08:38.119	48.011044	11.218496
168.369	12:08:38.369	48.011044	11.218496
168.619	12:08:38.619	48.011044	11.218496
168.869	12:08:38.869	48.011044	11.218498
169.119	12:08:39.119	48.011044	11.218500
169.369	12:08:39.369	48.011044	11.218501
169.619	12:08:39.619	48.011044	11.218502
169.869	12:08:39.869	48.011044	11.218502
170.119	12:08:40.119	48.011044	11.218502
170.369	12:08:40.369	48.011044	11.218502
170.619	12:08:40.619	48.011044	11.218502
170.869	12:08:40.869	48.011044	11.218502
171.119	12:08:41.119	48.011044	11.218502
171.369	12:08:41.369	48.011044	11.218500
171.619	12:08:41.619	48.011047	11.218500
171.869	12:08:41.869	48.011047	11.218498
172.119	12:08:42.119	48.011047	11.218497
172.369	12:08:42.369	48.011047	11.218497
172.619	12:08:42.619	48.011047	11.218497
172.869	12:08:42.869	48.011047	11.218495
173.119	12:08:43.119	48.011047	11.218494
173.369	12:08:43.369	48.011053	11.218492
173.619	12:08:43.619	48.011053	11.218491
173.869	12:08:43.869	48.011053	11.218490
174.119	12:08:44.119	48.011053	11.218489
174.369	12:08:44.369	48.011056	11.218489
174.619	12:08:44.619	48.011056	11.218488
174.869	12:08:44.869	48.011056	11.218486
175.119	12:08:45.119	48.011056	11.218485
175.369	12:08:45.369	48.011056	11.218485
175.619	12:08:45.619	48.011056	11.218485
175.869	12:08:45.869	48.011056	11.218485
176.119	12:08:46.119	48.011056	11.218485
176.369	12:08:46.369	48.011056	11.218485
176.619	12:08:46.619	48.011056	11.218485
176.869	12:08:46.869	48.011056	11.218484
177.119	12:08:47.119	48.011056	11.218482
177.369	12:08:47.369	48.011053	11.218481
